timestamp	Active_Power	temperature_2m	relativehumidity_2m	direct_radiation	diffuse_radiation	windspeed_10m	cloudcover
2021-10-29 11:00:00	4.5305333137512	27.6	14	723.0	206.0	21.1	26
2021-10-29 12:00:00	3.4533998966217	29.0	13	788.0	194.0	20.6	10
2021-10-29 13:00:00	3.9621665477753	30.0	14	863.0	144.0	20.7	54
2021-10-29 14:00:00	3.264066696167	30.7	14	675.0	188.0	18.2	47
2021-10-29 15:00:00	3.9134664535522	31.1	14	555.0	177.0	16.6	44
2021-10-29 16:00:00	2.6656332015991	31.0	14	445.0	124.0	15.9	50
2021-10-29 17:00:00	1.509299993515	30.5	15	235.0	94.0	15.4	85
2021-10-29 18:00:00	0.42659994959831	29.4	16	48.0	53.0	16.4	100
2021-10-29 19:00:00	0.0	28.7	17	0.0	1.0	17.6	34
2021-10-29 20:00:00	0.0	27.2	19	0.0	0.0	16.4	64
2021-10-29 21:00:00	0.0	25.5	19	0.0	0.0	18.3	68
2021-10-29 22:00:00	0.0	24.0	21	0.0	0.0	17.1	7
2021-10-29 23:00:00	0.0	22.5	24	0.0	0.0	17.2	31
2021-10-30 00:00:00	0.0	21.4	26	0.0	0.0	16.8	22
2021-10-30 01:00:00	0.0	20.4	28	0.0	0.0	16.3	43
2021-10-30 02:00:00	0.0	19.6	30	0.0	0.0	14.8	85
2021-10-30 03:00:00	0.0	19.0	31	0.0	0.0	14.0	10
2021-10-30 04:00:00	0.0	18.1	33	0.0	0.0	11.2	0
2021-10-30 05:00:00	0.0	17.4	35	0.0	0.0	12.0	0
2021-10-30 06:00:00	0.0	17.7	35	10.0	13.0	13.7	37
2021-10-30 07:00:00	0.7329666018486	19.7	30	113.0	76.0	19.4	42
2021-10-30 08:00:00	2.1161332130432	21.8	29	304.0	117.0	25.9	31
2021-10-30 09:00:00	3.7442667484283	23.8	22	535.0	122.0	21.9	95
2021-10-30 10:00:00	4.039333820343	24.8	22	220.0	369.0	22.2	95
2021-10-30 11:00:00	4.41943359375	25.4	22	152.0	409.0	23.5	95
2021-10-30 12:00:00	3.6473000049591	27.4	19	685.0	257.0	25.4	100
2021-10-30 13:00:00	3.8272666931152	27.3	19	67.0	477.0	23.7	100
2021-10-30 14:00:00	4.4068326950073	27.7	19	156.0	361.0	22.5	100
2021-10-30 15:00:00	0.95573335886002	26.9	19	13.0	206.0	23.2	85
2021-10-30 16:00:00	0.48669993877411	26.9	20	99.0	178.0	24.5	100
2021-10-30 17:00:00	1.7136334180832	26.3	21	12.0	148.0	27.2	84
2021-10-30 18:00:00	0.21453332901001	25.1	23	31.0	61.0	26.6	100
2021-10-30 19:00:00	0.0	23.0	29	0.0	2.0	27.2	100
2021-10-30 20:00:00	0.0	21.2	34	0.0	0.0	27.2	100
2021-10-30 21:00:00	0.0	17.8	45	0.0	0.0	21.9	100
2021-10-30 22:00:00	0.0	16.7	53	0.0	0.0	17.2	100
2021-10-30 23:00:00	0.0	15.8	61	0.0	0.0	11.6	100
2021-10-31 00:00:00	0.0	15.1	71	0.0	0.0	9.2	100
2021-10-31 01:00:00	0.0	14.8	77	0.0	0.0	9.2	100
2021-10-31 02:00:00	0.0	14.6	80	0.0	0.0	9.8	100
2021-10-31 03:00:00	0.0	14.5	81	0.0	0.0	12.7	100
2021-10-31 04:00:00	0.0	14.4	80	0.0	0.0	17.7	100
2021-10-31 05:00:00	0.0	14.3	79	0.0	0.0	15.5	100
2021-10-31 06:00:00	0.0	14.5	78	1.0	12.0	11.4	100
2021-10-31 07:00:00	0.10296665132046	15.4	72	10.0	82.0	10.8	85
2021-10-31 08:00:00	0.57606661319733	16.9	64	142.0	141.0	10.2	100
2021-10-31 09:00:00	0.35723334550858	19.0	55	111.0	222.0	11.7	69
2021-10-31 10:00:00	0.96883326768875	17.9	62	18.0	256.0	11.4	100
2021-10-31 11:00:00	0.26410001516342	16.9	70	7.0	148.0	10.5	100
2021-10-31 12:00:00	0.51879996061325	16.7	76	0.0	135.0	17.2	100
2021-10-31 13:00:00	1.0945334434509	16.9	79	0.0	128.0	17.8	100
2021-10-31 14:00:00	1.8304332494736	18.2	80	2.0	172.0	8.8	100
2021-10-31 15:00:00	0.82610011100769	20.8	64	74.0	368.0	17.0	100
2021-10-31 16:00:00	1.0292999744415	20.6	61	51.0	273.0	15.7	100
2021-10-31 17:00:00	0.88330012559891	19.9	66	20.0	135.0	15.8	100
2021-10-31 18:00:00	0.30013337731361	18.8	72	12.0	49.0	15.8	16
2021-10-31 19:00:00	0.0	17.5	78	0.0	2.0	14.0	0
2021-10-31 20:00:00	0.0	16.9	81	0.0	0.0	8.9	3
2021-10-31 21:00:00	0.0	15.3	86	0.0	0.0	9.7	9
2021-10-31 22:00:00	0.0	15.3	86	0.0	0.0	9.1	9
2021-10-31 23:00:00	0.0	15.0	87	0.0	0.0	8.4	2
2021-11-01 00:00:00	0.0	14.6	88	0.0	0.0	6.6	10
2021-11-01 01:00:00	0.0	14.3	89	0.0	0.0	7.6	7
2021-11-01 02:00:00	0.0	14.0	89	0.0	0.0	8.0	1
2021-11-01 03:00:00	0.0	13.9	88	0.0	0.0	8.2	50
2021-11-01 04:00:00	0.0	13.8	88	0.0	0.0	6.1	13
2021-11-01 05:00:00	0.0	13.4	90	0.0	0.0	4.6	8
2021-11-01 06:00:00	0.0	14.4	82	10.0	14.0	4.2	0
2021-11-01 07:00:00	0.70093333721161	16.7	72	137.0	62.0	2.9	12
2021-11-01 08:00:00	2.2555999755859	19.7	63	340.0	93.0	5.8	0
2021-11-01 09:00:00	3.318133354187	23.0	57	556.0	103.0	7.2	2
2021-11-01 10:00:00	2.4539666175842	25.4	56	659.0	156.0	8.6	6
2021-11-01 11:00:00	3.4505667686462	27.6	53	828.0	130.0	6.1	42
2021-11-01 12:00:00	4.7009997367859	28.4	52	622.0	276.0	8.9	39
2021-11-01 13:00:00	2.0878999233246	29.3	49	664.0	234.0	10.6	25
2021-11-01 14:00:00	4.4994335174561	29.8	46	617.0	210.0	11.7	20
2021-11-01 15:00:00	3.6581001281738	30.1	44	557.0	164.0	10.5	62
2021-11-01 16:00:00	3.08083319664	30.1	40	312.0	156.0	13.0	38
2021-11-01 17:00:00	1.6017668247223	29.7	41	186.0	78.0	13.9	52
2021-11-01 18:00:00	0.39676660299301	29.0	45	49.0	40.0	1.0	50
2021-11-01 19:00:00	0.0	25.6	63	0.0	2.0	7.9	31
2021-11-01 20:00:00	0.0	24.0	70	0.0	0.0	9.1	7
2021-11-01 21:00:00	0.0	24.0	70	0.0	0.0	4.7	4
2021-11-01 22:00:00	0.0	22.7	77	0.0	0.0	5.1	14
2021-11-01 23:00:00	0.0	21.7	79	0.0	0.0	6.6	4
2021-11-02 00:00:00	0.0	21.1	78	0.0	0.0	8.4	0
2021-11-02 01:00:00	0.0	20.1	77	0.0	0.0	10.5	2
2021-11-02 02:00:00	0.0	19.5	75	0.0	0.0	9.7	0
2021-11-02 03:00:00	0.0	20.0	63	0.0	0.0	12.3	1
2021-11-02 04:00:00	0.0	20.7	57	0.0	0.0	15.7	28
2021-11-02 05:00:00	0.0	20.6	58	0.0	0.0	16.0	97
2021-11-02 06:00:00	0.0	21.1	61	2.0	13.0	15.6	67
2021-11-02 07:00:00	0.10669998824596	23.6	58	57.0	81.0	11.5	61
2021-11-02 08:00:00	0.24716664850712	26.8	50	212.0	124.0	12.9	80
2021-11-02 09:00:00	1.7042999267578	23.9	66	220.0	179.0	17.6	88
2021-11-02 10:00:00	3.1635003089905	24.1	68	75.0	345.0	10.6	97
2021-11-02 11:00:00	1.8350666761398	25.3	61	83.0	243.0	8.1	92
2021-11-02 12:00:00	0.56133335828781	27.7	54	550.0	319.0	14.8	65
2021-11-02 13:00:00	1.2841000556946	27.5	55	538.0	279.0	21.4	87
2021-11-02 14:00:00	1.1860667467117	26.8	56	331.0	288.0	17.4	62
2021-11-02 15:00:00	3.4980666637421	27.7	51	361.0	237.0	6.5	64
2021-11-02 16:00:00	1.8456333875656	27.8	52	261.0	173.0	7.2	70
2021-11-02 17:00:00	0.49119997024536	27.5	52	157.0	119.0	7.9	97
2021-11-02 18:00:00	0.14863336086273	26.7	58	30.0	60.0	6.4	99
2021-11-02 19:00:00	0.0	25.5	66	0.0	2.0	8.7	100
2021-11-02 20:00:00	0.0	24.3	70	0.0	0.0	9.6	31
2021-11-02 21:00:00	0.0	23.1	73	0.0	0.0	10.8	64
2021-11-02 22:00:00	0.0	22.0	77	0.0	0.0	15.0	90
2021-11-02 23:00:00	0.0	21.5	79	0.0	0.0	16.1	57
2021-11-03 00:00:00	0.0	21.5	77	0.0	0.0	22.1	12
2021-11-03 01:00:00	0.0	21.5	75	0.0	0.0	19.5	23
2021-11-03 02:00:00	0.0	21.5	75	0.0	0.0	15.9	51
2021-11-03 03:00:00	0.0	21.2	77	0.0	0.0	26.5	47
2021-11-03 04:00:00	0.0	21.7	73	0.0	0.0	23.8	24
2021-11-03 05:00:00	0.0	21.3	76	0.0	0.0	20.0	87
2021-11-03 06:00:00	0.0	20.8	81	8.0	15.0	20.4	93
2021-11-03 07:00:00	0.0	21.5	78	31.0	65.0	3.6	57
2021-11-03 08:00:00	0.0	22.8	73	192.0	124.0	6.3	25
2021-11-03 09:00:00	0.80290007591248	23.2	72	509.0	121.0	17.8	54
2021-11-03 10:00:00	2.3701999187469	24.9	64	13.0	205.0	18.0	81
2021-11-03 11:00:00	4.5016665458679	29.5	44	403.0	267.0	15.1	8
2021-11-03 12:00:00	4.5087666511536	32.1	35	871.0	144.0	11.2	31
2021-11-03 13:00:00	3.8350002765656	32.3	34	757.0	182.0	17.1	82
2021-11-03 14:00:00	0.54196667671204	30.6	40	199.0	339.0	11.7	29
2021-11-03 15:00:00	0.21103332936764	30.3	39	559.0	160.0	15.7	80
2021-11-03 16:00:00	0.0027000000700355	29.8	40	115.0	180.0	10.5	100
2021-11-03 17:00:00	0.0	29.5	43	92.0	154.0	4.6	91
2021-11-03 18:00:00	0.053466651588678	28.4	48	30.0	60.0	6.0	100
2021-11-03 19:00:00	0.0	27.2	54	0.0	2.0	9.7	100
2021-11-03 20:00:00	0.0	25.8	64	0.0	0.0	8.2	39
2021-11-03 21:00:00	0.0	24.4	74	0.0	0.0	13.1	59
2021-11-03 22:00:00	0.0	23.1	81	0.0	0.0	6.1	99
2021-11-03 23:00:00	0.0	22.6	84	0.0	0.0	2.9	92
2021-11-04 00:00:00	0.0	22.1	89	0.0	0.0	2.3	35
2021-11-04 01:00:00	0.0	21.1	90	0.0	0.0	4.7	97
2021-11-04 02:00:00	0.0	21.4	89	0.0	0.0	3.6	34
2021-11-04 03:00:00	0.0	21.4	85	0.0	0.0	0.0	8
2021-11-04 04:00:00	0.0	20.3	91	0.0	0.0	4.1	9
2021-11-04 05:00:00	0.0	19.9	93	0.0	0.0	5.9	12
2021-11-04 06:00:00	0.0	20.7	89	12.0	14.0	7.1	0
2021-11-04 07:00:00	0.57743334770203	22.4	75	141.0	62.0	12.7	0
2021-11-04 08:00:00	1.9136999845505	24.2	62	351.0	87.0	16.9	5
2021-11-04 09:00:00	3.2788004875183	26.2	55	559.0	102.0	16.1	0
2021-11-04 10:00:00	3.8780999183655	28.0	50	704.0	130.0	15.5	1
2021-11-04 11:00:00	4.3886332511902	29.5	46	849.0	118.0	15.7	0
2021-11-04 12:00:00	4.6210007667542	30.7	42	902.0	121.0	13.8	30
2021-11-04 13:00:00	4.8880667686462	31.3	40	761.0	152.0	12.3	28
2021-11-04 14:00:00	4.3821334838867	32.0	37	695.0	136.0	12.9	23
2021-11-04 15:00:00	3.8250665664673	32.3	36	590.0	136.0	13.6	25
2021-11-04 16:00:00	2.8258998394012	32.0	35	398.0	123.0	14.5	25
2021-11-04 17:00:00	0.72269999980927	31.4	35	226.0	88.0	15.0	21
2021-11-04 18:00:00	0.29446670413017	30.2	40	68.0	44.0	10.5	9
2021-11-04 19:00:00	0.0	28.7	47	1.0	2.0	10.4	22
2021-11-04 20:00:00	0.0	27.3	49	0.0	0.0	12.1	31
2021-11-04 21:00:00	0.0	26.0	54	0.0	0.0	9.7	12
2021-11-04 22:00:00	0.0	24.6	63	0.0	0.0	7.3	15
2021-11-04 23:00:00	0.0	23.8	63	0.0	0.0	8.1	10
2021-11-05 00:00:00	0.0	22.8	64	0.0	0.0	8.0	39
2021-11-05 01:00:00	0.0	22.0	65	0.0	0.0	8.1	88
2021-11-05 02:00:00	0.0	21.7	62	0.0	0.0	9.7	90
2021-11-05 03:00:00	0.0	21.1	61	0.0	0.0	10.1	16
2021-11-05 04:00:00	0.0	20.4	63	0.0	0.0	9.4	100
2021-11-05 05:00:00	0.0	20.5	62	0.0	0.0	9.6	82
2021-11-05 06:00:00	0.0	21.1	58	10.0	17.0	8.9	57
2021-11-05 07:00:00	0.57383334636688	24.1	47	128.0	73.0	8.0	25
2021-11-05 08:00:00	1.9106667041779	27.0	36	352.0	90.0	13.6	67
2021-11-05 09:00:00	3.0313997268677	28.2	32	549.0	113.0	10.4	16
2021-11-05 10:00:00	3.8935000896454	30.4	29	423.0	199.0	11.4	45
2021-11-05 11:00:00	4.3421993255615	32.0	27	580.0	174.0	9.7	76
2021-11-05 12:00:00	4.4237003326416	33.3	25	749.0	174.0	5.9	75
2021-11-05 13:00:00	4.5454001426697	34.6	24	722.0	208.0	11.4	22
2021-11-05 14:00:00	1.9375332593918	35.2	23	627.0	160.0	16.5	100
2021-11-05 15:00:00	3.4375	34.9	23	359.0	175.0	16.9	100
2021-11-05 16:00:00	1.8606666326523	34.7	23	225.0	228.0	15.5	64
2021-11-05 17:00:00	0.90236669778824	34.6	22	209.0	109.0	9.7	98
2021-11-05 18:00:00	0.15980000793934	34.1	22	43.0	61.0	5.6	100
2021-11-05 19:00:00	0.0	32.9	24	0.0	2.0	3.0	100
2021-11-05 20:00:00	0.0	31.1	32	0.0	0.0	3.4	78
2021-11-05 21:00:00	0.0	28.1	42	0.0	0.0	10.1	46
2021-11-05 22:00:00	0.0	27.3	46	0.0	0.0	10.1	15
2021-11-05 23:00:00	0.0	26.5	46	0.0	0.0	13.3	14
2021-11-06 00:00:00	0.0	25.8	45	0.0	0.0	14.2	12
2021-11-06 01:00:00	0.0	25.0	50	0.0	0.0	13.9	34
2021-11-06 02:00:00	0.0	24.9	49	0.0	0.0	15.3	24
2021-11-06 03:00:00	0.0	24.9	48	0.0	0.0	15.5	20
2021-11-06 04:00:00	0.0	24.2	49	0.0	0.0	13.0	86
2021-11-06 05:00:00	0.0	24.7	46	0.0	0.0	12.1	80
2021-11-06 06:00:00	0.0	25.6	44	5.0	16.0	10.4	8
2021-11-06 07:00:00	0.60766667127609	28.2	39	140.0	63.0	7.8	0
2021-11-06 08:00:00	1.9277663230896	31.2	34	359.0	86.0	15.2	0
2021-11-06 09:00:00	2.9325001239777	33.5	25	569.0	99.0	6.1	1
2021-11-06 10:00:00	3.7365670204163	34.6	24	610.0	144.0	6.2	53
2021-11-06 11:00:00	3.0564670562744	35.3	22	520.0	240.0	3.4	58
2021-11-06 12:00:00	2.4700000286102	35.7	23	559.0	271.0	22.4	97
2021-11-06 13:00:00	3.011266708374	34.4	26	542.0	273.0	16.6	97
2021-11-06 14:00:00	2.5569999217987	35.5	24	538.0	266.0	16.0	100
2021-11-06 15:00:00	4.0708665847778	33.1	28	35.0	281.0	20.6	100
2021-11-06 16:00:00	0.44223329424858	32.4	31	92.0	193.0	14.9	100
2021-11-06 17:00:00	0.64533334970474	29.4	43	0.0	87.0	11.6	51
2021-11-06 18:00:00	0.0	29.1	45	43.0	55.0	8.9	100
2021-11-06 19:00:00	0.0	27.3	50	0.0	2.0	4.0	98
2021-11-06 20:00:00	0.0	25.9	59	0.0	0.0	5.6	78
2021-11-06 21:00:00	0.0	24.0	69	0.0	0.0	12.5	70
2021-11-06 22:00:00	0.0	23.5	66	0.0	0.0	8.0	28
2021-11-06 23:00:00	0.0	23.1	67	0.0	0.0	10.2	53
2021-11-07 00:00:00	0.0	22.5	63	0.0	0.0	16.9	95
2021-11-07 01:00:00	0.0	21.2	72	0.0	0.0	14.3	98
2021-11-07 02:00:00	0.0	20.8	77	0.0	0.0	9.8	83
2021-11-07 03:00:00	0.0	20.1	83	0.0	0.0	9.4	65
2021-11-07 04:00:00	0.0	19.6	87	0.0	0.0	9.7	62
2021-11-07 05:00:00	0.0	19.5	87	0.0	0.0	8.5	97
2021-11-07 06:00:00	0.0	19.8	87	7.0	19.0	4.7	67
2021-11-07 07:00:00	0.21986664831638	21.0	81	75.0	82.0	4.1	35
2021-11-07 08:00:00	0.60870003700256	22.7	73	263.0	130.0	7.9	43
2021-11-07 09:00:00	0.46163326501846	21.3	80	374.0	148.0	4.2	62
2021-11-07 10:00:00	1.1213332414627	22.0	77	11.0	173.0	5.6	100
2021-11-07 11:00:00	1.7415333986282	22.3	79	30.0	259.0	6.6	100
2021-11-07 12:00:00	0.70616662502289	23.3	71	62.0	281.0	3.6	100
2021-11-07 13:00:00	1.0164667367935	24.8	62	117.0	301.0	5.7	100
2021-11-07 14:00:00	0.655333340168	25.4	54	61.0	242.0	6.7	76
2021-11-07 15:00:00	0.87933337688446	27.3	49	481.0	206.0	7.4	66
2021-11-07 16:00:00	1.41119992733	28.4	40	413.0	134.0	8.9	31
2021-11-07 17:00:00	0.61253333091736	27.8	42	227.0	91.0	14.8	61
2021-11-07 18:00:00	0.38176664710045	25.7	57	79.0	45.0	9.9	100
2021-11-07 19:00:00	0.0	24.3	62	0.0	4.0	10.4	3
2021-11-07 20:00:00	0.0	22.7	66	0.0	0.0	10.0	7
2021-11-07 21:00:00	0.0	21.4	82	0.0	0.0	4.9	2
2021-11-07 22:00:00	0.0	20.7	82	0.0	0.0	5.8	3
2021-11-07 23:00:00	0.0	19.8	86	0.0	0.0	5.4	0
2021-11-08 00:00:00	0.0	20.3	79	0.0	0.0	2.2	0
2021-11-08 01:00:00	0.0	19.8	82	0.0	0.0	2.2	0
2021-11-08 02:00:00	0.0	18.4	90	0.0	0.0	4.8	0
2021-11-08 03:00:00	0.0	18.0	91	0.0	0.0	6.6	2
2021-11-08 04:00:00	0.0	17.5	92	0.0	0.0	5.9	9
2021-11-08 05:00:00	0.0	17.2	92	0.0	0.0	5.0	7
2021-11-08 06:00:00	0.0	18.5	86	14.0	16.0	4.7	3
2021-11-08 07:00:00	0.7248666882515	20.9	78	148.0	64.0	3.7	5
2021-11-08 08:00:00	1.3227000236511	23.3	70	355.0	87.0	7.6	33
2021-11-08 09:00:00	0.70980000495911	21.0	80	545.0	108.0	14.8	86
2021-11-08 10:00:00	0.30803337693214	20.4	85	0.0	60.0	12.1	100
2021-11-08 11:00:00	0.066966667771339	19.8	87	0.0	87.0	9.3	100
2021-11-08 12:00:00	0.076833337545395	19.4	88	1.0	77.0	9.6	100
2021-11-08 13:00:00	0.11599998176098	20.2	83	1.0	199.0	7.9	100
2021-11-08 14:00:00	0.6842999458313	20.1	85	1.0	130.0	9.7	100
2021-11-08 15:00:00	1.8088334798813	20.0	87	2.0	175.0	11.4	100
2021-11-08 16:00:00	1.2837333679199	19.8	87	9.0	125.0	19.0	100
2021-11-08 17:00:00	1.3575665950775	20.1	87	0.0	86.0	12.1	48
2021-11-08 18:00:00	0.26500001549721	20.6	87	65.0	55.0	5.5	57
2021-11-08 19:00:00	0.0	19.6	92	1.0	3.0	6.4	85
2021-11-08 20:00:00	0.0	19.3	92	0.0	0.0	7.8	74
2021-11-08 21:00:00	0.0	19.9	91	0.0	0.0	9.5	100
2021-11-08 22:00:00	0.0	19.0	95	0.0	0.0	9.2	0
2021-11-08 23:00:00	0.0	18.6	95	0.0	0.0	8.1	0
2021-11-09 00:00:00	0.0	18.0	96	0.0	0.0	5.8	64
2021-11-09 01:00:00	0.0	17.8	97	0.0	0.0	4.1	19
2021-11-09 02:00:00	0.0	17.8	96	0.0	0.0	3.8	2
2021-11-09 03:00:00	0.0	17.7	96	0.0	0.0	3.3	26
2021-11-09 04:00:00	0.0	17.0	99	0.0	0.0	4.8	49
2021-11-09 05:00:00	0.0	17.2	99	0.0	0.0	6.8	80
2021-11-09 06:00:00	0.0	18.2	98	7.0	18.0	13.3	100
2021-11-09 07:00:00	0.23253333568573	20.3	88	33.0	101.0	16.6	55
2021-11-09 08:00:00	0.77630001306534	23.0	80	327.0	106.0	15.6	16
2021-11-09 09:00:00	1.3055665493011	23.9	71	534.0	122.0	16.3	16
2021-11-09 10:00:00	4.0352663993835	25.9	66	696.0	128.0	21.7	22
2021-11-09 11:00:00	4.4012665748596	28.0	58	754.0	173.0	22.8	21
2021-11-09 12:00:00	3.8435335159302	28.9	55	849.0	156.0	23.0	50
2021-11-09 13:00:00	1.6172331571579	28.7	58	680.0	213.0	19.9	74
2021-11-09 14:00:00	0.11003331840038	28.8	59	475.0	192.0	18.9	74
2021-11-09 15:00:00	3.5740332603455	27.0	68	329.0	268.0	14.0	79
2021-11-09 16:00:00	2.3388330936432	26.8	69	251.0	203.0	10.8	99
2021-11-09 17:00:00	0.31556668877602	23.6	81	17.0	147.0	6.9	84
2021-11-09 18:00:00	0.043699994683266	23.0	84	22.0	41.0	12.3	100
2021-11-09 19:00:00	0.0	22.6	86	0.0	2.0	11.9	84
2021-11-09 20:00:00	0.0	22.7	87	0.0	0.0	9.7	99
2021-11-09 21:00:00	0.0	24.3	75	0.0	0.0	10.5	76
2021-11-09 22:00:00	0.0	24.1	79	0.0	0.0	7.4	100
2021-11-09 23:00:00	0.0	22.4	88	0.0	0.0	20.4	95
2021-11-10 00:00:00	0.0	21.0	95	0.0	0.0	10.8	100
2021-11-10 01:00:00	0.0	21.0	96	0.0	0.0	3.1	57
2021-11-10 02:00:00	0.0	20.8	95	0.0	0.0	9.9	28
2021-11-10 03:00:00	0.0	20.1	94	0.0	0.0	5.0	63
2021-11-10 04:00:00	0.0	20.4	90	0.0	0.0	6.9	48
2021-11-10 05:00:00	0.0	20.6	89	0.0	0.0	12.0	80
2021-11-10 06:00:00	0.0	21.6	84	11.0	18.0	17.7	34
2021-11-10 07:00:00	0.0	23.2	82	105.0	70.0	12.0	37
2021-11-10 08:00:00	0.079999998211861	25.1	72	311.0	95.0	15.5	62
2021-11-10 09:00:00	0.70693337917328	22.2	85	285.0	160.0	8.7	20
2021-11-10 10:00:00	1.3176333904266	24.1	80	6.0	229.0	7.7	48
2021-11-10 11:00:00	3.4683001041412	26.0	74	532.0	243.0	16.4	63
2021-11-10 12:00:00	4.0402336120605	27.0	72	550.0	277.0	5.4	71
2021-11-10 13:00:00	3.1243667602539	28.0	66	510.0	297.0	25.2	38
2021-11-10 14:00:00	4.1764001846313	28.3	67	711.0	169.0	22.5	46
2021-11-10 15:00:00	1.7826665639877	28.0	66	525.0	179.0	31.6	32
2021-11-10 16:00:00	0.31766664981842	28.0	68	441.0	115.0	27.2	71
2021-11-10 17:00:00	1.2148000001907	27.8	67	171.0	130.0	26.2	25
2021-11-10 18:00:00	0.22396668791771	25.9	74	65.0	44.0	21.3	11
2021-11-10 19:00:00	0.0	24.4	78	1.0	4.0	23.2	20
2021-11-10 20:00:00	0.0	24.0	79	0.0	0.0	20.2	21
2021-11-10 21:00:00	0.0	22.8	82	0.0	0.0	11.7	35
2021-11-10 22:00:00	0.0	23.3	78	0.0	0.0	16.2	19
2021-11-10 23:00:00	0.0	22.7	62	0.0	0.0	19.1	52
2021-11-11 00:00:00	0.0	21.9	59	0.0	0.0	19.8	50
2021-11-11 01:00:00	0.0	20.9	60	0.0	0.0	18.4	63
2021-11-11 02:00:00	0.0	20.1	63	0.0	0.0	20.6	16
2021-11-11 03:00:00	0.0	18.2	72	0.0	0.0	18.8	8
2021-11-11 04:00:00	0.0	17.0	77	0.0	0.0	19.7	1
2021-11-11 05:00:00	0.0	15.9	79	0.0	0.0	18.7	2
2021-11-11 06:00:00	0.0	15.8	79	17.0	18.0	16.3	0
2021-11-11 07:00:00	0.6532666683197	16.9	75	167.0	63.0	18.3	0
2021-11-11 08:00:00	2.0359668731689	18.0	70	392.0	85.0	21.3	0
2021-11-11 09:00:00	3.2686328887939	20.0	63	608.0	100.0	23.5	14
2021-11-11 10:00:00	4.1533999443054	20.7	61	782.0	110.0	25.7	9
2021-11-11 11:00:00	4.6332001686096	21.4	58	874.0	138.0	26.6	9
2021-11-11 12:00:00	4.9532999992371	22.1	54	929.0	141.0	27.5	12
2021-11-11 13:00:00	4.8747000694275	22.3	51	897.0	148.0	28.5	9
2021-11-11 14:00:00	3.6303334236145	22.7	47	832.0	136.0	28.6	3
2021-11-11 15:00:00	3.884566783905	22.5	47	709.0	114.0	30.5	9
2021-11-11 16:00:00	2.8784668445587	21.8	47	491.0	112.0	31.8	11
2021-11-11 17:00:00	1.5777999162674	20.1	51	286.0	88.0	32.8	22
2021-11-11 18:00:00	0.33493334054947	18.0	58	80.0	53.0	27.1	33
2021-11-11 19:00:00	0.0	16.5	61	1.0	5.0	24.8	41
2021-11-11 20:00:00	0.0	15.5	64	0.0	0.0	23.3	100
2021-11-11 21:00:00	0.0	15.3	65	0.0	0.0	20.2	100
2021-11-11 22:00:00	0.0	14.7	65	0.0	0.0	19.1	74
2021-11-11 23:00:00	0.0	14.2	64	0.0	0.0	19.8	26
2021-11-12 00:00:00	0.0	13.2	70	0.0	0.0	17.3	0
2021-11-12 01:00:00	0.0	12.4	75	0.0	0.0	15.5	0
2021-11-12 02:00:00	0.0	11.7	78	0.0	0.0	14.8	0
2021-11-12 03:00:00	0.0	11.0	80	0.0	0.0	14.8	0
2021-11-12 04:00:00	0.0	10.4	83	0.0	0.0	14.1	0
2021-11-12 05:00:00	0.0	9.9	85	0.0	0.0	13.4	0
2021-11-12 06:00:00	0.0	10.3	84	19.0	18.0	12.4	0
2021-11-12 07:00:00	0.67946660518646	11.8	75	174.0	65.0	21.3	23
2021-11-12 08:00:00	2.3695666790009	13.1	67	330.0	118.0	23.1	24
2021-11-12 09:00:00	3.4219999313354	15.3	57	477.0	172.0	21.3	23
2021-11-12 10:00:00	4.6242337226868	16.2	53	642.0	191.0	19.6	35
2021-11-12 11:00:00	4.9021339416504	17.3	51	795.0	200.0	17.9	21
2021-11-12 12:00:00	5.0675005912781	18.3	49	889.0	181.0	16.9	8
2021-11-12 13:00:00	4.9338994026184	19.2	46	940.0	140.0	16.8	1
2021-11-12 14:00:00	4.5486001968384	19.9	44	882.0	117.0	17.1	0
2021-11-12 15:00:00	3.9037337303162	20.2	42	736.0	108.0	16.6	0
2021-11-12 16:00:00	2.9203000068665	20.1	41	539.0	96.0	16.9	0
2021-11-12 17:00:00	1.6195999383926	19.5	42	312.0	80.0	17.3	0
2021-11-12 18:00:00	0.29256668686867	18.1	48	99.0	50.0	15.4	0
2021-11-12 19:00:00	0.0	16.2	58	2.0	5.0	12.8	0
2021-11-12 20:00:00	0.0	15.0	64	0.0	0.0	12.7	0
2021-11-12 21:00:00	0.0	13.9	73	0.0	0.0	8.2	0
2021-11-12 22:00:00	0.0	13.4	76	0.0	0.0	7.1	0
2021-11-12 23:00:00	0.0	12.6	79	0.0	0.0	6.6	0
2021-11-13 00:00:00	0.0	12.5	76	0.0	0.0	6.0	0
2021-11-13 01:00:00	0.0	12.1	75	0.0	0.0	5.6	0
2021-11-13 02:00:00	0.0	11.6	76	0.0	0.0	11.8	0
2021-11-13 03:00:00	0.0	10.7	79	0.0	0.0	10.2	0
2021-11-13 04:00:00	0.0	9.9	80	0.0	0.0	9.2	0
2021-11-13 05:00:00	0.0	9.2	83	0.0	0.0	8.2	0
2021-11-13 06:00:00	0.0	10.4	76	20.0	18.0	5.9	0
2021-11-13 07:00:00	0.65939998626709	12.5	65	176.0	65.0	5.9	0
2021-11-13 08:00:00	2.123300075531	14.6	56	403.0	88.0	9.8	0
